id,fips,statecode,state,county,jail,provider_name_2008,provider_type_2008,treated_2008,deaths_2008,adp_2008,mortality_rate_2008,suicide_deaths_2008,overdose_deaths_2008,illness_deaths_2008,illness_suicide_overdose_rate_2008,other_deaths_2008,homicide_deaths_2008,accident_deaths_2008,provider_name_2009,provider_type_2009,treated_2009,deaths_2009,adp_2009,mortality_rate_2009,suicide_deaths_2009,overdose_deaths_2009,illness_deaths_2009,illness_suicide_overdose_rate_2009,other_deaths_2009,homicide_deaths_2009,accident_deaths_2009,provider_name_2010,provider_type_2010,treated_2010,deaths_2010,adp_2010,mortality_rate_2010,suicide_deaths_2010,overdose_deaths_2010,illness_deaths_2010,illness_suicide_overdose_rate_2010,other_deaths_2010,homicide_deaths_2010,accident_deaths_2010,provider_name_2011,provider_type_2011,treated_2011,deaths_2011,adp_2011,mortality_rate_2011,suicide_deaths_2011,overdose_deaths_2011,illness_deaths_2011,illness_suicide_overdose_rate_2011,other_deaths_2011,homicide_deaths_2011,accident_deaths_2011,provider_name_2012,provider_type_2012,treated_2012,deaths_2012,adp_2012,mortality_rate_2012,suicide_deaths_2012,overdose_deaths_2012,illness_deaths_2012,illness_suicide_overdose_rate_2012,other_deaths_2012,homicide_deaths_2012,accident_deaths_2012,provider_name_2013,provider_type_2013,treated_2013,deaths_2013,adp_2013,mortality_rate_2013,suicide_deaths_2013,overdose_deaths_2013,illness_deaths_2013,illness_suicide_overdose_rate_2013,other_deaths_2013,homicide_deaths_2013,accident_deaths_2013,provider_name_2014,provider_type_2014,treated_2014,deaths_2014,adp_2014,mortality_rate_2014,suicide_deaths_2014,overdose_deaths_2014,illness_deaths_2014,illness_suicide_overdose_rate_2014,other_deaths_2014,homicide_deaths_2014,accident_deaths_2014,provider_name_2015,provider_type_2015,treated_2015,deaths_2015,adp_2015,mortality_rate_2015,suicide_deaths_2015,overdose_deaths_2015,illness_deaths_2015,illness_suicide_overdose_rate_2015,other_deaths_2015,homicide_deaths_2015,accident_deaths_2015,provider_name_2016,provider_type_2016,treated_2016,deaths_2016,adp_2016,mortality_rate_2016,suicide_deaths_2016,overdose_deaths_2016,illness_deaths_2016,illness_suicide_overdose_rate_2016,other_deaths_2016,homicide_deaths_2016,accident_deaths_2016,provider_name_2017,provider_type_2017,treated_2017,deaths_2017,adp_2017,mortality_rate_2017,suicide_deaths_2017,overdose_deaths_2017,illness_deaths_2017,illness_suicide_overdose_rate_2017,other_deaths_2017,homicide_deaths_2017,accident_deaths_2017,provider_name_2018,provider_type_2018,treated_2018,deaths_2018,adp_2018,mortality_rate_2018,suicide_deaths_2018,overdose_deaths_2018,illness_deaths_2018,illness_suicide_overdose_rate_2018,other_deaths_2018,homicide_deaths_2018,accident_deaths_2018,provider_name_2019,provider_type_2019,treated_2019,deaths_2019,adp_2019,mortality_rate_2019,suicide_deaths_2019,overdose_deaths_2019,illness_deaths_2019,illness_suicide_overdose_rate_2019,other_deaths_2019,homicide_deaths_2019,accident_deaths_2019
233,27141,MN,Minnesota,Sherburne,Sherburne County Jail,public,public,0,0,567.77,0,0,0,0,0,0,0,0,public,public,0,0,478.09,0,0,0,0,0,0,0,0,public,public,0,1,446.16,2.24134839519455,1,0,0,2.24134839519455,0,0,0,public,public,0,0,432.27,0,0,0,0,0,0,0,0,public,public,0,0,421.14,0,0,0,0,0,0,0,0,public/Advanced Correctional Healthcare,private,1,0,468,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare/MEnD Correctional Care,private,1,0,552.83,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,0,597.12,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,0,578.57,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,2,586.08,3.41250341250341,2,0,0,3.41250341250341,0,0,0,MEnD Correctional Care,private,1,0,604.5,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,0,623.3,0,0,0,0,0,0,0,0
234,27137,MN,Minnesota,St. Louis,St. Louis County Jail,public,public,0,1,238,4.20168067226891,0,0,1,4.20168067226891,0,0,0,public,public,0,1,220,4.54545454545455,0,0,1,4.54545454545455,0,0,0,public,public,0,0,234,0,0,0,0,0,0,0,0,public,public,0,1,254,3.93700787401575,0,0,1,3.93700787401575,0,0,0,public/MEnD Correctional Care PLLC,private,1,0,237,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,1,215,4.65116279069768,1,0,0,4.65116279069768,0,0,0,MEnD Correctional Care,private,1,0,220,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,1,219,4.5662100456621,1,0,0,4.5662100456621,0,0,0,MEnD Correctional Care,private,1,0,232,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,1,210,4.76190476190476,0,0,1,4.76190476190476,0,0,0,MEnD Correctional Care,private,1,0,203.53,0,0,0,0,0,0,0,0,MEnD Correctional Care,private,1,1,178,5.61797752808989,0,0,1,5.61797752808989,0,0,0
503,28035,MS,Mississippi,Forrest,Forrest County Jail,public,public,0,0,230,0,0,0,0,0,0,0,0,public,public,0,0,331,0,0,0,0,0,0,0,0,public,public,0,0,279,0,0,0,0,0,0,0,0,public,public,0,0,291,0,0,0,0,0,0,0,0,public,public,0,0,300,0,0,0,0,0,0,0,0,public,public,0,0,320,0,0,0,0,0,0,0,0,public,public,0,0,322,0,0,0,0,0,0,0,0,public,public,0,1,323,3.09597523219814,0,0,1,3.09597523219814,0,0,0,public,public,0,0,294,0,0,0,0,0,0,0,0,public/Southern Health Partners,private,1,0,304,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,1,260,3.84615384615385,1,0,0,3.84615384615385,0,0,0,Southern Health Partners,private,1,0,257.7,0,0,0,0,0,0,0,0
236,28047,MS,Mississippi,Harrison,Harrison County Adult Detention Center,Health Assurance,private,1,2,890,2.24719101123596,2,0,0,2.24719101123596,0,0,0,Health Assurance,private,1,1,705,1.41843971631206,1,0,0,1.41843971631206,0,0,0,Health Assurance,private,1,1,942,1.06157112526539,1,0,0,1.06157112526539,0,0,0,Health Assurance,private,1,0,992,0,0,0,0,0,0,0,0,Correctional Medical Associates,private,1,0,849,0,0,0,0,0,0,0,0,Correctional Medical Associates,private,1,3,865,3.46820809248555,1,0,2,3.46820809248555,0,0,0,Correctional Medical Associates,private,1,2,704,2.84090909090909,2,0,0,2.84090909090909,0,0,0,Correctional Medical Associates,private,1,1,625,1.6,0,0,1,1.6,0,0,0,Correctional Medical Associates,private,1,0,670,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,1,863,1.15874855156431,1,0,0,1.15874855156431,0,0,0,Quality Correctional Health Care,private,1,1,832,1.20192307692308,1,0,0,1.20192307692308,0,0,0,Quality Correctional Health Care,private,1,3,833,3.60144057623049,1,0,2,3.60144057623049,0,0,0
237,28049,MS,Mississippi,Hinds,Hinds County Detention Center,public,public,0,0,947,0,0,0,0,0,0,0,0,public,public,0,0,946,0,0,0,0,0,0,0,0,public,public,0,3,974,3.08008213552361,1,0,0,1.02669404517454,2,0,0,public,public,0,1,1017,0.983284169124877,0,0,1,0.983284169124877,0,0,0,Quality Choice Health Care,private,1,0,898,0,0,0,0,0,0,0,0,Quality Choice Health Care,private,1,1,840,1.19047619047619,0,0,0,0,0,1,0,Quality Choice Health Care,private,1,1,744,1.34408602150538,0,0,0,0,0,1,0,Quality Correctional Health Care,private,1,0,684,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,1,719,1.39082058414465,0,0,0,0,0,1,0,Quality Correctional Health Care,private,1,1,681,1.46842878120411,0,1,0,1.46842878120411,0,0,0,Quality Correctional Health Care,private,1,1,650,1.53846153846154,0,0,0,0,0,1,0,Quality Correctional Health Care,private,1,0,576,0,0,0,0,0,0,0,0
238,,MS,Mississippi,Holmes-Humphreys,Holmes-Humphreys Regional Corr. Facility,public,public,0,0,294,0,0,0,0,0,0,0,0,public,public,0,1,300,3.33333333333333,0,0,0,0,0,1,0,public,public,0,0,271,0,0,0,0,0,0,0,0,public,public,0,0,269,0,0,0,0,0,0,0,0,public,public,0,1,322,3.1055900621118,1,0,0,3.1055900621118,0,0,0,public,public,0,0,324,0,0,0,0,0,0,0,0,public,public,0,0,321,0,0,0,0,0,0,0,0,public,public,0,0,319,0,0,0,0,0,0,0,0,public,public,0,2,290,6.89655172413793,0,0,2,6.89655172413793,0,0,0,public,public,0,0,299,0,0,0,0,0,0,0,0,public,public,0,0,265,0,0,0,0,0,0,0,0,public,public,0,0,333,0,0,0,0,0,0,0,0
244,28059,MS,Mississippi,Jackson,Jackson County Adult Detention Center,public,public,0,0,423,0,0,0,0,0,0,0,0,public,public,0,0,411,0,0,0,0,0,0,0,0,public,public,0,0,428,0,0,0,0,0,0,0,0,public,public,0,0,429,0,0,0,0,0,0,0,0,public,public,0,0,404,0,0,0,0,0,0,0,0,public,public,0,3,394,7.61421319796954,0,0,2,5.0761421319797,1,1,0,public/Health Assurance,private,1,2,350,5.71428571428571,2,0,0,5.71428571428571,0,0,0,Health Assurance,private,1,0,317,0,0,0,0,0,0,0,0,Health Assurance/Correctional Medical Association,private,1,0,362,0,0,0,0,0,0,0,0,Correctional Medical Associates,private,1,0,367,0,0,0,0,0,0,0,0,Correctional Medical Associates,private,1,2,350,5.71428571428571,1,0,1,5.71428571428571,0,0,0,Correctional Medical Associates/VitalCore Health Strategies,private,1,1,416,2.40384615384615,1,0,0,2.40384615384615,0,0,0
239,,MS,Mississippi,Kemper-Neshoba,Kemper-Neshoba County Regional Corr. Facility,public,public,0,1,321,3.11526479750779,0,0,1,3.11526479750779,0,0,0,public,public,0,0,339,0,0,0,0,0,0,0,0,public,public,0,0,379,0,0,0,0,0,0,0,0,public,public,0,0,349,0,0,0,0,0,0,0,0,public,public,0,1,350,2.85714285714286,1,0,0,2.85714285714286,0,0,0,public,public,0,0,391,0,0,0,0,0,0,0,0,public,public,0,0,446,0,0,0,0,0,0,0,0,public,public,0,1,369,2.710027100271,0,0,1,2.710027100271,0,0,0,public,public,0,0,366,0,0,0,0,0,0,0,0,public,public,0,0,399,0,0,0,0,0,0,0,0,public,public,0,1,255,3.92156862745098,1,0,0,3.92156862745098,0,0,0,public,public,0,1,307,3.25732899022801,0,0,1,3.25732899022801,0,0,0
240,28079,MS,Mississippi,Leake,Leake County Corr. Facility,public,public,0,0,375,0,0,0,0,0,0,0,0,public,public,0,0,385,0,0,0,0,0,0,0,0,public,public,0,0,339,0,0,0,0,0,0,0,0,public,public,0,0,296,0,0,0,0,0,0,0,0,public,public,0,0,390,0,0,0,0,0,0,0,0,public,public,0,1,385,2.5974025974026,0,0,1,2.5974025974026,0,0,0,public,public,0,1,373,2.68096514745308,0,1,0,2.68096514745308,0,0,0,public,public,0,0,292,0,0,0,0,0,0,0,0,public,public,0,0,344,0,0,0,0,0,0,0,0,public,public,0,0,350,0,0,0,0,0,0,0,0,public,public,0,0,366,0,0,0,0,0,0,0,0,public,public,0,0,372,0,0,0,0,0,0,0,0
243,28089,MS,Mississippi,Madison,Madison County Detention Center,Southern Health Partners,private,1,0,370,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,1,360,2.77777777777778,1,0,0,2.77777777777778,0,0,0,Southern Health Partners,private,1,0,380,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,300,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,325,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,343,0,0,0,0,0,0,0,0,Corizon Health/Quality Correctional Health Care,private,1,0,330,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,1,330,3.03030303030303,0,0,1,3.03030303030303,0,0,0,Quality Correctional Health Care,private,1,0,378,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,400,0,0,0,0,0,0,0,0,Quality Correctional Health Care/Mississippi Correctional Services,private,1,2,416,4.80769230769231,0,0,1,2.40384615384615,0,1,0,VitalCore Health Strategies,private,1,0,382,0,0,0,0,0,0,0,0
241,,MS,Mississippi,Marion-Walthall,Marion-Walthall County Regional Corrrectional Facility,public,public,0,0,500,0,0,0,0,0,0,0,0,public,public,0,0,520,0,0,0,0,0,0,0,0,public,public,0,0,422,0,0,0,0,0,0,0,0,public,public,0,0,200,0,0,0,0,0,0,0,0,public,public,0,0,160,0,0,0,0,0,0,0,0,public,public,0,0,120,0,0,0,0,0,0,0,0,public,public,0,0,210,0,0,0,0,0,0,0,0,public,public,0,0,210,0,0,0,0,0,0,0,0,public,public,0,0,300,0,0,0,0,0,0,0,0,public,public,0,0,218,0,0,0,0,0,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,
235,28121,MS,Mississippi,Rankin,Rankin Co. Jail,Health Assurance,private,1,,391,,,,,0,,,,Health Assurance,private,1,2,360,5.55555555555556,,,1,2.77777777777778,,,,Health Assurance,private,1,2,422,4.739336492891,0,0,2,4.739336492891,0,0,0,Health Assurance,private,1,0,408,0,0,0,0,0,0,0,0,Health Assurance,private,1,0,375,0,0,0,0,0,0,0,0,Health Assurance/Correctional Medical Association,private,1,0,360,0,0,0,0,0,0,0,0,Correctional Medical Associates,private,1,1,393,2.54452926208651,0,0,1,2.54452926208651,0,0,0,public,public,0,0,437,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,432,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,437,0,0,0,0,0,0,0,0,Quality Correctional Health Care/Mississippi Correctional Services,private,1,1,468,2.13675213675214,0,0,0,0,0,0,1,,,,,,,,,,,,,
242,28131,MS,Mississippi,Stone,Stone County Correctional Facility,Wexford Health Sources,private,1,1,386,2.59067357512953,0,0,1,2.59067357512953,0,0,0,Wexford Health Sources,private,1,1,400,2.5,0,0,1,2.5,0,0,0,Wexford Health Sources,private,1,0,415,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,0,379,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,0,417,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,0,464,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,0,445,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,1,362,2.76243093922652,0,0,1,2.76243093922652,0,0,0,Centurian,private,1,0,468,0,0,0,0,0,0,0,0,Centurian,private,1,0,341,0,0,0,0,0,0,0,0,Centurian,private,1,0,369,0,0,0,0,0,0,0,0,Centurian,private,1,0,519,0,0,0,0,0,0,0,0
245,29021,MO,Missouri,Buchanan,Buchanan County Law Enforcement Center,Advanced Correctional Healthcare,private,1,0,197.58,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,222.25,4.49943757030371,1,0,0,4.49943757030371,0,0,0,Advanced Correctional Healthcare,private,1,0,176.75,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,203,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,217,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,231,4.32900432900433,0,0,0,0,0,1,0,Advanced Correctional Healthcare,private,1,2,191,10.4712041884817,0,0,2,10.4712041884817,0,0,0,Advanced Correctional Healthcare,private,1,0,202,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,211,4.739336492891,1,0,0,4.739336492891,0,0,0,Advanced Correctional Healthcare/Southern Health Partners,private,1,0,206,0,0,0,0,0,0,0,0,Southern Health Partners/Advanced Correctional Healthcare,private,1,0,210,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,198,0,0,0,0,0,0,0,0
246,29047,MO,Missouri,Clay,Clay County Detention Center,Advanced Correctional Healthcare,private,1,0,321,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,310,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,308,3.24675324675325,0,0,1,3.24675324675325,0,0,0,Advanced Correctional Healthcare,private,1,0,344,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,2,304,6.57894736842105,1,0,1,6.57894736842105,0,0,0,Advanced Correctional Healthcare,private,1,3,324,9.25925925925926,2,0,1,9.25925925925926,0,0,0,Advanced Correctional Healthcare,private,1,0,332,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,323,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,336,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,333,3.003003003003,0,0,0,0,0,1,0,Advanced Correctional Healthcare,private,1,1,355,2.8169014084507,1,0,0,2.8169014084507,0,0,0,Advanced Correctional Healthcare,private,1,0,300,0,0,0,0,0,0,0,0
247,29077,MO,Missouri,Greene,Greene County Jail,public,public,0,1,538.79,1.85601069062158,0,0,1,1.85601069062158,0,0,0,public,public,0,1,492.95,2.02860330662339,1,0,0,2.02860330662339,0,0,0,public,public,0,0,492.48,0,0,0,0,0,0,0,0,public,public,0,2,544.84,3.67080243741282,1,0,1,3.67080243741282,0,0,0,public,public,0,0,559.54,0,0,0,0,0,0,0,0,public,public,0,2,616.5,3.2441200324412,0,0,1,1.6220600162206,0,0,1,public,public,0,0,683.48,0,0,0,0,0,0,0,0,public,public,0,2,650.98,3.07229100740422,1,0,1,3.07229100740422,0,0,0,public,public,0,1,701.99,1.42452171683357,0,1,0,1.42452171683357,0,0,0,public/Advanced Correctional Healthcare,private,1,0,757.41,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,2,776.85,2.57449958164382,2,0,0,2.57449958164382,0,0,0,Advanced Correctional Healthcare/public,private,1,1,885,1.12994350282486,0,0,1,1.12994350282486,0,0,0
248,29095,MO,Missouri,Jackson,Jackson County Detention Center and Regional Correction Center,Advanced Correctional Healthcare,private,1,0,815,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,909,1.1001100110011,0,0,1,1.1001100110011,0,0,0,Advanced Correctional Healthcare,private,1,1,842,1.18764845605701,0,0,1,1.18764845605701,0,0,0,Advanced Correctional Healthcare,private,1,1,792,1.26262626262626,0,0,1,1.26262626262626,0,0,0,Advanced Correctional Healthcare,private,1,2,821,2.43605359317905,0,1,1,2.43605359317905,0,0,0,Advanced Correctional Healthcare/Wellpath,private,1,0,852,0,0,0,0,0,0,0,0,Wellpath,private,1,1,848,1.17924528301887,0,0,1,1.17924528301887,0,0,0,Wellpath,private,1,0,919,0,0,0,0,0,0,0,0,Wellpath,private,1,0,941,0,0,0,0,0,0,0,0,Wellpath,private,1,3,914,3.28227571115974,1,1,1,3.28227571115974,0,0,0,Wellpath/Advanced Correctional Healthcare,private,1,2,1004,1.99203187250996,2,0,0,1.99203187250996,0,0,0,Advanced Correctional Healthcare,private,1,0,941.37,0,0,0,0,0,0,0,0
249,29099,MO,Missouri,Jefferson,Jefferson County Jail,,,,,173,,,,,0,,,,Health Professionals LTD,private,1,0,188,0,0,0,0,0,0,0,0,Health Professionals LTD,private,1,0,251,0,0,0,0,0,0,0,0,Health Professionals LTD,private,1,1,272,3.67647058823529,0,1,0,3.67647058823529,0,0,0,Health Professionals LTD,private,1,1,257,3.89105058365759,0,1,0,3.89105058365759,0,0,0,Health Professionals LTD/Wellpath,private,1,1,275,3.63636363636364,0,0,1,3.63636363636364,0,0,0,Wellpath,private,1,0,278,0,0,0,0,0,0,0,0,Wellpath,private,1,0,278,0,0,0,0,0,0,0,0,Wellpath,private,1,0,285,0,0,0,0,0,0,0,0,Wellpath,private,1,2,314,6.36942675159236,1,1,0,6.36942675159236,0,0,0,Wellpath,private,1,1,300,3.33333333333333,0,0,1,3.33333333333333,0,0,0,VitalCore Health Strategies,private,1,1,241,4.149377593361,0,0,1,4.149377593361,0,0,0
250,29183,MO,Missouri,St. Charles,St. Charles County Jail,Wellpath,private,1,1,370,2.7027027027027,1,0,0,2.7027027027027,0,0,0,Wellpath,private,1,2,388,5.15463917525773,2,0,0,5.15463917525773,1,0,0,Wellpath,private,1,0,362,0,0,0,0,0,0,0,0,Wellpath,private,1,0,419,0,0,0,0,0,0,0,0,Wellpath,private,1,1,414,2.41545893719807,1,0,0,2.41545893719807,0,0,0,Wellpath,private,1,1,383,2.61096605744125,0,0,1,2.61096605744125,0,0,0,Wellpath,private,1,0,385,0,0,0,0,0,0,0,0,Wellpath,private,1,0,348,0,0,0,0,0,0,0,0,Wellpath,private,1,1,372,2.68817204301075,0,0,1,2.68817204301075,0,0,0,Wellpath,private,1,1,430,2.32558139534884,0,0,1,2.32558139534884,0,0,0,Wellpath,private,1,1,455,2.1978021978022,0,0,0,0,1,0,0,Advanced Correctional Healthcare,private,1,1,399,2.5062656641604,0,1,0,2.5062656641604,0,0,0
252,29186,MO,Missouri,Ste. Genevieve,Ste. Genevieve County Jail,Wellpath,private,1,0,107,0,0,0,0,0,0,0,0,Wellpath,private,1,0,115,0,0,0,0,0,0,0,0,Wellpath,private,1,0,116,0,0,0,0,0,0,0,0,Wellpath,private,1,0,131,0,0,0,0,0,0,0,0,Wellpath,private,1,0,131,0,0,0,0,0,0,0,0,Wellpath,private,1,0,123,0,0,0,0,0,0,0,0,Wellpath,private,1,0,153,0,0,0,0,0,0,0,0,Wellpath,private,1,0,163,0,0,0,0,0,0,0,0,Wellpath,private,1,1,175,5.71428571428571,1,0,0,5.71428571428571,0,0,0,Wellpath,private,1,0,207,0,0,0,0,0,0,0,0,Wellpath/Advanced Correctional Healthcare,private,1,0,262,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,256.03,0,0,0,0,0,0,0,0
251,29189,MO,Missouri,St. Louis,St. Louis County - Department of Justice Services,public,public,0,1,1186.58,0.842758178968127,0,0,0,0,1,0,0,public,public,0,1,1157.83,0.863684651460059,0,0,1,0.863684651460059,0,0,0,public,public,0,2,1185.5,1.68705187684521,1,0,1,1.68705187684521,0,0,0,public,public,0,1,1144.92,0.873423470635503,0,0,1,0.873423470635503,0,0,0,public,public,0,2,1285.58,1.55571804166213,1,0,1,1.55571804166213,0,0,0,public,public,0,2,1331.17,1.50243770517665,1,0,1,1.50243770517665,0,0,0,public,public,0,0,1230.83,0,0,0,0,0,0,0,0,public,public,0,4,1170.83,3.41637983310985,1,0,3,3.41637983310985,0,0,0,public,public,0,6,1219.5,4.92004920049201,3,0,3,4.92004920049201,0,0,0,public,public,0,2,1258.5,1.58919348430671,0,1,1,1.58919348430671,0,0,0,public,public,0,0,1203,0,0,0,0,0,0,0,0,public,public,0,5,941,5.3134962805526,0,0,5,5.3134962805526,0,0,0
253,29510,MO,Missouri,St. Louis City,St. Louis City Justice Center,,,,3,761,3.94218134034166,0,1,1,2.6281208935611,0,1,0,Corizon Health,private,1,2,596,3.35570469798658,1,0,1,3.35570469798658,0,0,0,Corizon Health,private,1,2,603,3.3167495854063,0,0,2,3.3167495854063,0,0,0,Corizon Health,private,1,0,648,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,691,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,737,1.35685210312076,0,0,1,1.35685210312076,0,0,0,Corizon Health,private,1,2,616,3.24675324675325,2,0,0,3.24675324675325,0,0,0,Corizon Health,private,1,1,541,1.84842883548983,0,0,1,1.84842883548983,0,0,0,Corizon Health,private,1,2,580,3.44827586206897,0,1,0,1.72413793103448,0,0,0,Corizon Health,private,1,2,624,3.20512820512821,0,1,1,3.20512820512821,0,0,0,Corizon Health,private,1,3,607,4.94233937397035,0,1,2,4.94233937397035,0,0,0,Corizon Health,private,1,3,632,4.74683544303798,1,1,1,4.74683544303798,0,0,0
254,29510,MO,Missouri,St. Louis City,St. Louis Medium Security Institution,,,,2,1027,1.94741966893866,1,0,1,1.94741966893866,0,0,0,Corizon Health,private,1,0,800,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,860,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,1045,0,0,0,0,0,0,0,0,Corizon Health,private,1,4,1151,3.47523892267593,0,0,4,3.47523892267593,0,0,0,Corizon Health,private,1,1,1059,0.944287063267233,1,0,0,0.944287063267233,0,0,0,Corizon Health,private,1,0,823,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,717,0,0,0,0,0,0,0,0,Corizon Health,private,1,2,788,2.53807106598985,1,0,1,2.53807106598985,0,0,0,Corizon Health,private,1,0,701,0,0,0,0,0,0,0,0,Corizon Health,private,1,2,495,4.04040404040404,1,0,1,4.04040404040404,0,0,0,Corizon Health,private,1,1,370,2.7027027027027,0,1,0,2.7027027027027,0,0,0
257,30013,MT,Montana,Cascade,Cascade County Regional Jail,Benefis Spectrum Medical,private,1,,376,,,,,0,,,,Benefis Spectrum Medical,private,1,,335,,,,,0,,,,Benefis Spectrum Medical,private,1,2,353,5.6657223796034,2,0,0,5.6657223796034,0,0,0,Benefis Spectrum Medical,private,1,3,367,8.17438692098093,2,0,1,8.17438692098093,0,0,0,Benefis Spectrum Medical,private,1,1,371,2.69541778975741,1,0,0,2.69541778975741,0,0,0,Benefis Spectrum Medical,private,1,0,399,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,413,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,2,417,4.79616306954437,2,0,0,4.79616306954437,0,0,0,Benefis Spectrum Medical,private,1,0,431,0,0,0,0,0,0,0,0,Planned Parenthood of Montana,private,1,0,466,0,0,0,0,0,0,0,0,Planned Parenthood of Montana,private,1,2,479,4.17536534446764,1,0,1,4.17536534446764,0,0,0,Planned Parenthood of Montana,private,1,0,473.4,0,0,0,0,0,0,0,0
258,30021,MT,Montana,Dawson,Dawson County Jail,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
259,30029,MT,Montana,Flathead,Flathead County Detention Center,public,public,0,0,81,0,0,0,0,0,0,0,0,public,public,0,0,98,0,0,0,0,0,0,0,0,public,public,0,0,98,0,0,0,0,0,0,0,0,public,public,0,0,81,0,0,0,0,0,0,0,0,public,public,0,0,81,0,0,0,0,0,0,0,0,public,public,0,0,94,0,0,0,0,0,0,0,0,public,public,0,0,96,0,0,0,0,0,0,0,0,public,public,0,1,100,10,0,0,0,0,1,0,0,public,public,0,0,113,0,0,0,0,0,0,0,0,public,public,0,0,122,0,0,0,0,0,0,0,0,public,public,0,0,102,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
260,30031,MT,Montana,Gallatin,Gallatin County Detention Center,Benefis Spectrum Medical,private,1,1,130,7.69230769230769,1,0,0,7.69230769230769,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical,private,1,0,130,0,0,0,0,0,0,0,0,Benefis Spectrum Medical/public,private,1,0,130,0,0,0,0,0,0,0,0,public,public,0,1,161,6.2111801242236,1,0,0,6.2111801242236,0,0,0,,,,0,178.6,0,0,0,0,0,0,0,0
